,token,name,symbol
11908,532978,BAJAJFINSV,BAJAJFINSV
11909,517214,DIGISPICE,DIGISPICE
11910,517273,S&SPOWER,S&SPOWER
11911,517397,PANELEC,PANELEC
11912,517399,VXLINSTR,VXLINSTR
11913,532985,SENSEX1,SENSEX1
11914,533007,LGBFORGE,LGBFORGE
11915,533014,SICAGEN,SICAGEN
11916,533023,ZFCVINDIA,ZFCVINDIA
11917,517411,SHYAMTEL,SHYAMTEL
11918,517447,RSSOFTWARE,RSSOFTWARE
11919,517449,MAGNAELQ,MAGNAELQ
11920,517562,TRIGYN,TRIGYN
11921,533047,IMFA,IMFA
11922,533156,VASCONEQ,VASCONEQ
11923,533158,THANGAMAYL,THANGAMAYL
11924,533181,ISFT,ISFT
11925,519183,ADFFOODS,ADFFOODS
11926,519455,NARBADA,NARBADA
11927,519477,CIANAGRO,CIANAGRO
11928,519506,NCCBLUE,NCCBLUE
11929,533274,PRESTIGE,PRESTIGE
11930,533206,SJVN,SJVN
11931,533227,AHLEAST,AHLEAST
11932,533244,GOLDIETF,GOLDIETF
11933,520111,RATNAMANI,RATNAMANI
11934,520151,TRANSWORLD,TRANSWORLD
11935,521018,MARALOVER,MARALOVER
11936,521206,SAMTEX,SAMTEX
11937,533285,RDBIPL,RDBIPL
11938,533292,A2ZINFRA,A2ZINFRA
11939,533316,STEL,STEL
11940,533408,BSLGOLDETF,BSLGOLDETF
11941,522004,BATLIBOI,BATLIBOI
11942,522005,AUSTENG,AUSTENG
11943,522105,BIRLAPREC,BIRLAPREC
11944,522209,YOGISUNG,YOGISUNG
11945,533418,KTKFMP46D,KTKFMP46D
11946,533451,KARMAENG,KARMAENG
11947,533527,KTKFMP55D,KTKFMP55D
11948,533605,SETUINFRA,SETUINFRA
11949,522241,MMFL,MMFL
11950,523025,SAFARI,SAFARI
11951,523054,ZBINTXPP,ZBINTXPP
11952,523062,JJFINCOR,JJFINCOR
11953,534064,AIML,AIML
11954,534109,PYXISFIN,PYXISFIN
11955,534369,TBZ,TBZ
11956,534615,NECCLTD,NECCLTD
11957,523113,FUTURSEC,FUTURSEC
11958,523116,SANCTRN,SANCTRN
11959,523144,MEDICAPQ,MEDICAPQ
11960,523160,MORGANITE,MORGANITE
11961,534618,WAAREERTL,WAAREERTL
11962,534674,DUCON,DUCON
11963,534708,SHANTIGURU,SHANTIGURU
11964,534755,TRIOMERC,TRIOMERC
11965,523229,BHARATSE,BHARATSE
11966,523369,DCMSRIND,DCMSRIND
11967,523606,SIKA,SIKA
11968,523672,FLEXFO,FLEXFO
11969,535458,NIBL,NIBL
11970,535204,MUKTA,MUKTA
11971,535267,COMFINCAP,COMFINCAP
11972,535431,GCMSECU,GCMSECU
11973,523696,FORTISMLR,FORTISMLR
11974,523732,ECOBOAR,ECOBOAR
11975,523790,SHUKJEW,SHUKJEW
11976,523826,SOVERDIA,SOVERDIA
11977,535657,OONE,OONE
11978,536168,RFHXXIV10G,RFHXXIV10G
11979,535601,SREEL,SREEL
11980,535686,RMFINAFRD8,RMFINAFRD8
11981,523838,SIMPLEXINF,SIMPLEXINF
11982,524013,HINFLUR,HINFLUR
11983,524046,PETPLST,PETPLST
11984,524238,GUJINJEC,GUJINJEC
11985,536827,RFHXXIV25D,RFHXXIV25D
11986,536861,NFHXXV01G,NFHXXV01G
11987,536974,CPL,CPL
11988,537008,NIF100IETF,NIF100IETF
11989,524534,BHASKAGR,BHASKAGR
11990,524322,KABRADG,KABRADG
11991,524494,IPCALAB,IPCALAB
11992,524514,TULASEEBIOE,TULASEEBIOE
11993,537326,CHEMTECH,CHEMTECH
11994,537839,PHOENIXTN,PHOENIXTN
11995,537941,NFXXVI01DD,NFXXVI01DD
11996,537942,NFXXVI01DG,NFXXVI01DG
11997,524542,SUKHJITS,SUKHJITS
11998,524548,SHARMEH,SHARMEH
11999,524570,PODDARMENT,PODDARMENT
12000,524590,HEMORGANIC,HEMORGANIC
12001,538401,METSL,METSL
12002,538525,NFHXXVI30G,NFHXXVI30G
12003,538539,ANVRDHI,ANVRDHI
12004,538565,VISTARAMAR,VISTARAMAR
12005,524606,BERLDRG,BERLDRG
12006,524768,EMMESSA,EMMESSA
12007,526001,JAUSPOL,JAUSPOL
12008,526027,CUBEXTUB,CUBEXTUB
12009,538598,VISHAL,VISHAL
12010,538607,TOYAMSL,TOYAMSL
12011,538609,GAJANANSEC,GAJANANSEC
12012,538666,SHARDACROP,SHARDACROP
12013,526073,GALXBRG,GALXBRG
12014,526081,SCAGRO,SCAGRO
12015,526133,SUPERTEX,SUPERTEX
12016,526139,TRABI,TRABI
12017,538667,SIROHIA,SIROHIA
12018,538834,JMJFIN,JMJFIN
12019,538952,ALFL,ALFL
12020,538993,PUROHITCON,PUROHITCON
12021,526187,ASHRAM,ASHRAM
12022,526247,PREMEXPLN,PREMEXPLN
12023,526251,MIDEASTP,MIDEASTP
12024,526367,GANESHHOU,GANESHHOU
12025,539041,GANVERSE,GANVERSE
12026,539045,MANAKALUCO,MANAKALUCO
12027,539056,IMAGICAA,IMAGICAA
12028,539098,FILTRA,FILTRA
12029,526473,ELEFLOR,ELEFLOR
12030,526479,SKYIND,SKYIND
12031,526492,RISHIROOP,RISHIROOP
12032,526506,SYSTMTXC,SYSTMTXC
12033,539119,JAINMARMO,JAINMARMO
12034,539123,VBIND,VBIND
12035,539151,ARFIN,ARFIN
12036,539189,ADHBHUTIN,ADHBHUTIN
12037,526588,PHOTOQUP,PHOTOQUP
12038,526604,LIPPISYS,LIPPISYS
12039,526614,EXPOEAPL,EXPOEAPL
12040,526622,MFLINDIA,MFLINDIA
12041,539190,DFL,DFL
12042,539218,SAUMYA,SAUMYA
12043,539265,AMRAFIN,AMRAFIN
12044,539267,SAMSRITA,SAMSRITA
12045,526642,MIRZAINT,MIRZAINT
12046,526677,KEEPLEARN,KEEPLEARN
12047,526839,SIPL,SIPL
12048,526859,ISFL,ISFL
12049,539275,MSL,MSL
12050,539300,SUNRAKSHAK,SUNRAKSHAK
12051,539309,RAMASTEEL,RAMASTEEL
12052,539337,WAAREE,WAAREE
12053,526881,63MOONS,63MOONS
12054,526965,GUJCRAFT,GUJCRAFT
12055,530017,SIL,SIL
12056,530079,FAZE3Q,FAZE3Q
12057,539544,ABHIINFRA,ABHIINFRA
12058,539545,APOORVA,APOORVA
12059,539546,AGRIBIO,AGRIBIO
12060,539551,NH,NH
12061,530125,SAMRATPH,SAMRATPH
12062,530141,GYANDEV,GYANDEV
12063,530175,ODYSSEY,ODYSSEY
12064,530215,KINGSINFR,KINGSINFR
12065,539697,HILIKS,HILIKS
12066,539584,SIPTL,SIPTL
12067,539660,BESTAGRO,BESTAGRO
12068,539682,MOBAVENUE,MOBAVENUE
12069,530265,SAINIK,SAINIK
12070,530289,SPCAPIT,SPCAPIT
12071,530313,KIMIABL,KIMIABL
12072,530369,VAMSHIRU,VAMSHIRU
12073,539835,SUPERIOR,SUPERIOR
12074,539837,RPEL,RPEL
12075,539839,FRANKLIN,FRANKLIN
12076,539883,PILANIINVS,PILANIINVS
12077,530571,EXPLICITFIN,EXPLICITFIN
12078,530427,CHOKSI,CHOKSI
12079,530461,SABOOSOD,SABOOSOD
12080,530537,MANRAJH,MANRAJH
12081,539889,PARAGMILK,PARAGMILK
12082,539927,LIKHAMI,LIKHAMI
12083,539992,LLOYDSENGG,LLOYDSENGG
12084,540006,EASTWEST,EASTWEST
12085,530795,SUNCITYSY,SUNCITYSY
12086,530797,SHGANEL,SHGANEL
12087,530803,BHAGERIA,BHAGERIA
12088,530919,REMSONSIND,REMSONSIND
12089,540048,SPAL,SPAL
12090,540072,SHIVAEXPO,SHIVAEXPO
12091,540079,SPRAYKING,SPRAYKING
12092,540082,RSTL,RSTL
12093,530997,UNIQUEO,UNIQUEO
12094,531033,REGAL,REGAL
12095,531069,VIJSOLX,VIJSOLX
12096,531080,SHRIKRISH,SHRIKRISH
12097,540133,ICICIPRULI,ICICIPRULI
12098,540254,MTPL,MTPL
12099,540311,JITFINFRA,JITFINFRA
12100,540359,PARMAX,PARMAX
12101,531099,CHECKPOINT,CHECKPOINT
12102,531109,ISHANCH,ISHANCH
12103,531111,GOTHIPL,GOTHIPL
12104,531112,BALUFORGE,BALUFORGE
12105,540361,DANUBE,DANUBE
12106,540393,SMLT,SMLT
12107,540497,SCHAND,SCHAND
12108,540455,ESCORP,ESCORP
12109,531146,MEDICAMEQ,MEDICAMEQ
12110,531147,ALICON,ALICON
12111,531155,EPSOMPRO,EPSOMPRO
12112,531156,ALFAVIO,ALFAVIO
12113,540686,SMRUTHIORG,SMRUTHIORG
12114,540727,POOJA,POOJA
12115,540762,TIINDIA,TIINDIA
12116,540782,SBRANDS,SBRANDS
12117,531179,ARMANFIN,ARMANFIN
12118,531203,TRADEWELL,TRADEWELL
12119,531274,KINETRU,KINETRU
12120,531283,CINDRELL,CINDRELL
12121,540824,ASTRON,ASTRON
12122,540843,RITHWIKFMS,RITHWIKFMS
12123,540900,NEWGEN,NEWGEN
12124,540953,KENVI,KENVI
12125,531286,ADHHATA,ADHHATA
12126,531314,INTCAPL,INTCAPL
12127,531319,MARUTISE,MARUTISE
12128,531335,ZYDUSWELL,ZYDUSWELL
12129,541005,KANCOTEA,KANCOTEA
12130,541083,INFLAME,INFLAME
12131,541353,INNOVATORS,INNOVATORS
12132,541400,ZIMLAB,ZIMLAB
12133,531395,PADAMCO,PADAMCO
12134,531413,KIRANPR,KIRANPR
12135,531494,NAVKARURB,NAVKARURB
12136,531441,LYONSCO,LYONSCO
12137,541402,AFFORDABLE,AFFORDABLE
12138,541444,PALMJEWELS,PALMJEWELS
12139,541503,UNICK,UNICK
12140,541546,GAYAHWS,GAYAHWS
12141,531506,SKRABUL,SKRABUL
12142,531540,MAINFRA,MAINFRA
12143,531562,PUSHPIN,PUSHPIN
12144,531626,OROSMITHS,OROSMITHS
12145,541578,VARROC,VARROC
12146,541701,SUPERSHAKT,SUPERSHAKT
12147,541929,SGIL,SGIL
12148,541967,SKYGOLD,SKYGOLD
12149,531652,UVS,UVS
12150,531671,KARNAWATI,KARNAWATI
12151,531673,ANKIN,ANKIN
12152,531685,FRONTFN,FRONTFN
12153,542034,SMGOLD,SMGOLD
12154,542141,TECHNOE,TECHNOE
12155,542145,RONI,RONI
12156,542323,KPIGREEN,KPIGREEN
12157,531726,PANCHSHEEL,PANCHSHEEL
12158,531735,PRISMFN,PRISMFN
12159,531739,GENNEX,GENNEX
12160,531778,KACHCHH,KACHCHH
12161,542503,MAHIP,MAHIP
12162,542513,SNXT50BETA,SNXT50BETA
12163,542524,AIHL,AIHL
12164,542649,RVNL,RVNL
12165,531779,PADALPO,PADALPO
12166,531780,KACL,KACL
12167,531842,LAHOTIOV,LAHOTIOV
12168,531845,ZENITHSTL,ZENITHSTL
12169,542655,VIKASLIFE,VIKASLIFE
12170,542682,HARISH,HARISH
12171,542747,SNXT50BEES,SNXT50BEES
12172,542772,360ONE,360ONE
12173,531889,IIL,IIL
12174,531928,GOLCA,GOLCA
12175,531952,RIBATEX,RIBATEX
12176,531962,SHREMETAL,SHREMETAL
12177,542857,GREENPANEL,GREENPANEL
12178,542921,MIDCAPIETF,MIDCAPIETF
12179,543079,07GPG,07GPG
12180,543065,SMAUTO,SMAUTO
12181,532019,LCCINFOTEC,LCCINFOTEC
12182,532056,TRUSTEDGE,TRUSTEDGE
12183,532102,SBECSUG,SBECSUG
12184,532150,INDRAMEDCO,INDRAMEDCO
12185,543084,09MPR,09MPR
12186,543100,UTCRFS2DAP,UTCRFS2DAP
12187,543101,UTCRFS2DAR,UTCRFS2DAR
12188,543129,UTMTFS2DMR,UTMTFS2DMR
12189,532172,ADROITINFO,ADROITINFO
12190,532183,GAYATRI,GAYATRI
12191,532217,CMXLTD,CMXLTD
12192,532313,MAHLIFE,MAHLIFE
12193,543131,UTMTFS2RQR,UTMTFS2RQR
12194,543137,UTMTFS2RFP,UTMTFS2RFP
12195,543171,ROJL,ROJL
12196,543175,11MPD,11MPD
12197,532375,TIPSMUSIC,TIPSMUSIC
12198,532386,CALSOFT,CALSOFT
12199,532392,CREATIVEYE,CREATIVEYE
12200,532439,OLECTRA,OLECTRA
12201,543194,NIRMITEE,NIRMITEE
12202,543203,SFMP34GR,SFMP34GR
12203,543216,EBBETF0431,EBBETF0431
12204,543225,ALTIUSINVIT,ALTIUSINVIT
12205,532466,OFSS,OFSS
12206,532477,UNIONBANK,UNIONBANK
12207,532539,UNOMINDA,UNOMINDA
12208,532613,VIPCLOTHNG,VIPCLOTHNG
12209,543226,BANKBETA,BANKBETA
12210,543233,CHEMCON,CHEMCON
12211,543243,EQUITASBNK,EQUITASBNK
12212,543246,ESG,ESG
12213,532616,XCHANGING,XCHANGING
12214,532644,JKCEMENT,JKCEMENT
12215,532645,BEEYU,BEEYU
12216,532683,AIAENG,AIAENG
12217,543257,IRFC,IRFC
12218,543261,BIRET,BIRET
12219,543282,NIKSTECH,NIKSTECH
12220,543291,MAFANG,MAFANG
12221,532721,VISASTEEL,VISASTEEL
12222,532722,NITCO,NITCO
12223,532745,INDICAP,INDICAP
12224,532811,AHLUCONT,AHLUCONT
12225,543296,SFMP44DD,SFMP44DD
12226,543300,SONACOMS,SONACOMS
12227,543316,SFMP46DD,SFMP46DD
12228,543326,FMCGIETF,FMCGIETF
12229,532812,TFL,TFL
12230,532828,AMDIND,AMDIND
12231,532855,HARYNACAP,HARYNACAP
12232,532870,ANKITMETAL,ANKITMETAL
12233,543337,KTKFMP292RG,KTKFMP292RG
12234,543339,KTKFMP292DG,KTKFMP292DG
12235,543348,AXISHCETF,AXISHCETF
12236,543349,ACUTAAS,ACUTAAS
12237,532900,PAISALO,PAISALO
12238,532926,JYOTHYLAB,JYOTHYLAB
12239,532934,PPAP,PPAP
12240,532937,KUANTUM,KUANTUM
12241,543396,PAYTM,PAYTM
12242,543409,SFMP55DD,SFMP55DD
12243,543417,RATEGAIN,RATEGAIN
12244,543422,SFMP57DR,SFMP57DR
12245,532945,SEPC,SEPC
12246,532993,SEJALLTD,SEJALLTD
12247,533004,DWSFTS50BG,DWSFTS50BG
12248,532940,JKIL,JKIL
12249,543444,FABINO,FABINO
12250,543454,MAKEINDIA,MAKEINDIA
12251,543456,SFMP59DR,SFMP59DR
12252,543463,MANYAVAR,MANYAVAR
12253,533022,20MICRONS,20MICRONS
12254,533098,NHPC,NHPC
12255,533141,FFTF16BCY,FFTF16BCY
12256,533155,JUBLFOOD,JUBLFOOD
12257,543486,H1861D46RG,H1861D46RG
12258,543501,MOLOWVOL,MOLOWVOL
12259,543522,NVENTURES,NVENTURES
12260,543525,SILVERTUC,SILVERTUC
12261,533160,DBREALTY,DBREALTY
12262,533192,KCPSUGIND,KCPSUGIND
12263,533169,MANINFRA,MANINFRA
12264,533179,PERSISTENT,PERSISTENT
12265,543526,LICI,LICI
12266,543543,BRRL,BRRL
12267,543544,JAYANT,JAYANT
12268,543566,SFMP67GD,SFMP67GD
12269,533210,KRITINUT,KRITINUT
12270,533218,EMAMIREAL,EMAMIREAL
12271,533239,PRAKASHSTL,PRAKASHSTL
12272,533260,CPCAP,CPCAP
12273,543578,OLATECH,OLATECH
12274,543584,HDFC1406DG,HDFC1406DG
12275,543587,HDFC1406RG,HDFC1406RG
12276,543588,HDFC1406RD,HDFC1406RD
12277,533284,RPPINFRA,RPPINFRA
12278,533289,KTIL,KTIL
12279,533339,ZENTEC,ZENTEC
12280,533301,SHEKHAWATI,SHEKHAWATI
12281,543591,DREAMFOLKS,DREAMFOLKS
12282,543599,KSOLVES,KSOLVES
12283,543600,HARSHA,HARSHA
12284,543621,CARGOSOL,CARGOSOL
12285,533398,MUTHOOTFIN,MUTHOOTFIN
12286,533407,TRUEGREEN,TRUEGREEN
12287,533417,KTKFMP46G,KTKFMP46G
12288,533570,AXISGOLD,AXISGOLD
12289,543622,STML,STML
12290,543627,HDFCLOWVOL,HDFCLOWVOL
12291,543628,HDFCMOMENT,HDFCMOMENT
12292,543658,D1246267RG,D1246267RG
12293,533638,FLEXITUFF,FLEXITUFF
12294,533676,INDOTHAI,INDOTHAI
12295,534076,RHIM,RHIM
12296,534309,NBCC,NBCC
12297,543662,D1246267DP,D1246267DP
12298,543667,INOXGREEN,INOXGREEN
12299,543673,D1281268RR,D1281268RR
12300,543675,D1281268DG,D1281268DG
12301,534532,LYPSAGEMS,LYPSAGEMS
12302,534639,VINAYAKPOL,VINAYAKPOL
12303,534809,PCJEWELLER,PCJEWELLER
12304,535205,MYSTICELE,MYSTICELE
12305,543688,SARVESHWAR,SARVESHWAR
12306,543713,DRONACHRYA,DRONACHRYA
12307,543727,HDFC1204DD,HDFC1204DD
12308,543743,AERONEU,AERONEU
12309,535427,RFXXIII8DG,RFXXIII8DG
12310,535566,KIFS,KIFS
12311,535648,JUSTDIAL,JUSTDIAL
12312,535916,ALSL,ALSL
12313,543748,AARTIPHARM,AARTIPHARM
12314,543754,TRANSVOY,TRANSVOY
12315,543767,BTML,BTML
12316,543785,SFMP78GD,SFMP78GD
12317,536035,KTKFMP110D,KTKFMP110D
12318,536119,RFHXXIV11G,RFHXXIV11G
12319,536153,RFXXIV07DG,RFXXIV07DG
12320,536709,INDRENEW,INDRENEW
12321,543787,ROBU,ROBU
12322,543797,HDFC2638RQ,HDFC2638RQ
12323,543798,PATRON,PATRON
12324,543802,AXISWRQD,AXISWRQD
12325,536710,SRGFFL,SRGFFL
12326,536823,RFXXIV25DD,RFXXIV25DD
12327,536846,YURANUS,YURANUS
12328,536967,NFXXV06DG,NFXXV06DG
12329,543811,AIRAN,AIRAN
12330,543839,HFMPM23DQD,HFMPM23DQD
12331,543842,HFMPM23RQD,HFMPM23RQD
12332,543875,GSEC10YEAR,GSEC10YEAR
12333,537135,NFXXV11DG,NFXXV11DG
12334,537562,NFHXXV20D,NFHXXV20D
12335,537563,NFHXXV20G,NFHXXV20G
12336,537750,KIRANVYPAR,KIRANVYPAR
12337,543903,GOLDADD,GOLDADD
12338,543914,SWATIPRO,SWATIPRO
12339,543915,PAVNAIND,PAVNAIND
12340,543942,UTKARSHBNK,UTKARSHBNK
12341,537913,NFHXXV32G,NFHXXV32G
12342,538092,VASUPRADA,VASUPRADA
12343,538119,RNBDENIMS,RNBDENIMS
12344,538268,WONDERLA,WONDERLA
12345,543971,BONDADA,BONDADA
12346,543977,RISHABH,RISHABH
12347,543994,JSWINFRA,JSWINFRA
12348,543997,ORGANICREC,ORGANICREC
12349,538352,NFXXVI22DD,NFXXVI22DD
12350,538521,YAANENT,YAANENT
12351,538523,NFXXVI30DG,NFXXVI30DG
12352,538540,RLFL,RLFL
12353,544001,SUNITATOOL,SUNITATOOL
12354,544005,ISCITRUST,ISCITRUST
12355,544007,ALPHAETF,ALPHAETF
12356,544008,MAXESTATES,MAXESTATES
12357,538597,TTIENT,TTIENT
12358,538610,UNISON,UNISON
12359,538611,RTFL,RTFL
12360,538685,SHEMAROO,SHEMAROO
12361,544015,MISHDESIGN,MISHDESIGN
12362,544042,BAJEL,BAJEL
12363,544044,INDIASHLTR,INDIASHLTR
12364,544047,SIYARAM,SIYARAM
12365,538742,PANABYTE,PANABYTE
12366,538743,MUDUNURU,MUDUNURU
12367,538765,JSHL,JSHL
12368,538795,SAPPL,SAPPL
12369,544060,RBZJEWEL,RBZJEWEL
12370,544079,DIGIDRIVE,DIGIDRIVE
12371,544094,EUPHORIAIT,EUPHORIAIT
12372,544095,EPACK,EPACK
12373,538838,ICL,ICL
12374,538863,AMARNATH,AMARNATH
12375,538935,ABHIFIN,ABHIFIN
12376,539006,PTCIL,PTCIL
12377,544106,MCFL,MCFL
12378,544140,GOPAL,GOPAL
12379,544141,PESB,PESB
12380,544144,PVSL,PVSL
12381,539017,STARHFL,STARHFL
12382,539026,SSPNFIN,SSPNFIN
12383,539044,MANAKSTEEL,MANAKSTEEL
12384,539110,NORTHLINK,NORTHLINK
12385,544149,KRYSTAL,KRYSTAL
12386,544164,FAALCON,FAALCON
12387,544170,DKUAL,DKUAL
12388,544194,TOP100CASE,TOP100CASE
12389,539113,PML,PML
12390,539116,OPCHAINS,OPCHAINS
12391,539149,ICSL,ICSL
12392,539227,LOYAL,LOYAL
12393,544196,BBNPNBETF,BBNPNBETF
12394,544203,ABDL,ABDL
12395,544208,LIQUIDSHRI,LIQUIDSHRI
12396,544229,METALIETF,METALIETF
12397,532737,EMKAY,EMKAY
12398,532742,PAUSHAKLTD,PAUSHAKLTD
12399,539270,NXXIX1Z,NXXIX1Z
12400,539287,ORTINGLOBE,ORTINGLOBE
12401,544239,ECOSMOBLTY,ECOSMOBLTY
12402,544294,ROSSTECH,ROSSTECH
12403,544314,SANATHAN,SANATHAN
12404,544317,TRANSRAILL,TRANSRAILL
12405,532754,GMRAIRPORT,GMRAIRPORT
12406,532768,FIEMIND,FIEMIND
12407,532799,HUBTOWN,HUBTOWN
12408,532814,INDIANB,INDIANB
12409,544322,UNIMECH,UNIMECH
12410,544327,TECHNICHEM,TECHNICHEM
12411,544335,BRGIL,BRGIL
12412,544340,RIKHAV,RIKHAV
12413,532859,HGS,HGS
12414,532815,SMSPHARMA,SMSPHARMA
12415,532827,PAGEIND,PAGEIND
12416,532832,EMBDL,EMBDL
12417,544348,GBLOGISTIC,GBLOGISTIC
12418,544349,HMEML,HMEML
12419,544352,NEXT30ADD,NEXT30ADD
12420,544369,BEEZAASAN,BEEZAASAN
12421,532869,TARMAT,TARMAT
12422,532873,HDIL,HDIL
12423,532880,OMAXE,OMAXE
12424,532884,REFEX,REFEX
12425,544396,NPST,NPST
12426,544406,UNIFIED,UNIFIED
12427,544416,KRISHIVAL,KRISHIVAL
12428,544423,KALPATARU,KALPATARU
12429,532928,TARIL,TARIL
12430,532942,KNRCON,KNRCON
12431,532951,GSS,GSS
12432,532953,VGUARD,VGUARD
12433,544427,TOP15IETF,TOP15IETF
12434,544438,INTERNET,INTERNET
12435,544451,MONIKA,MONIKA
12436,544468,BDI,BDI
12437,532975,TELOGICA,TELOGICA
12438,533001,SOMICONVEY,SOMICONVEY
12439,533002,DWSFTS50AG,DWSFTS50AG
12440,533019,SIMPLXPAP,SIMPLXPAP
12441,544483,ICODEX,ICODEX
12442,544487,PATELRMART,PATELRMART
12443,544490,SHREEJISPG,SHREEJISPG
12444,544491,GEMAROMA,GEMAROMA
12445,533056,VEDAVAAG,VEDAVAAG
12446,533138,ASTEC,ASTEC
12447,533142,FFTF16BDM,FFTF16BDM
12448,533150,GODREJPROP,GODREJPROP
12449,544494,GLOBTIER,GLOBTIER
12450,544495,NISMGMT,NISMGMT
12451,544505,AUSTERE,AUSTERE
12452,544509,KRUPALU,KRUPALU
12453,533172,IVZINGOLD,IVZINGOLD
12454,533203,TARAPUR,TARAPUR
12455,533217,HMVL,HMVL
12456,533229,BAJAJCON,BAJAJCON
12457,544543,BMWVENTLTD,BMWVENTLTD
12458,544548,GPAPL,GPAPL
12459,544560,SODHACAP,SODHACAP
12460,544564,OMFREIGHT,OMFREIGHT
12461,533271,ASHOKA,ASHOKA
12462,533302,KICL,KICL
12463,533520,IBULLSLTD,IBULLSLTD
12464,533552,RUPA,RUPA
12465,544570,WEWORK,WEWORK
12466,544594,TRADEUNO,TRADEUNO
12467,544599,STUDDS,STUDDS
12468,544604,ENERGY,ENERGY
12469,533608,RDBRL,RDBRL
12470,533632,ONELIFECAP,ONELIFECAP
12471,533719,LICMFGOLD,LICMFGOLD
12472,534328,HEXATRADEX,HEXATRADEX
12473,544614,CAPILLARY,CAPILLARY
12474,544617,EXCELSOFT,EXCELSOFT
12475,544625,LOGICIEL,LOGICIEL
12476,544629,RAVEL,RAVEL
12477,534338,MAXHEIGHTS,MAXHEIGHTS
12478,534600,JTLIND,JTLIND
12479,534742,ZUARI,ZUARI
12480,535602,SHARDAMOTR,SHARDAMOTR
12481,544633,VIDYAWIRES,VIDYAWIRES
12482,544652,TSIFRIP,TSIFRIP
12483,544657,PAJSON,PAJSON
12484,590021,BHARATRAS,BHARATRAS
12485,535688,RMFINAFRR8,RMFINAFRR8
12486,535690,RFXXIII12G,RFXXIII12G
12487,535730,KHOOBSURAT,KHOOBSURAT
12488,535789,SAMMAANCAP,SAMMAANCAP
12489,590101,GOLDBETA,GOLDBETA
12490,728619,IFSL20125,IFSL20125
12491,728714,MOFL5225A,MOFL5225A
12492,728720,360OW5225,360OW5225
12493,536060,KTKFMP111GD,KTKFMP111GD
12494,536154,RFXXIV07DD,RFXXIV07DD
12495,536166,RFXXIV10DG,RFXXIV10DG
12496,536249,RFXXIV15DG,RFXXIV15DG
12497,728727,MOFS060225,MOFS060225
12498,728823,ASL210225,ASL210225
12499,728992,BGHP130325,BGHP130325
12500,729020,360OP17325,360OP17325
12501,536825,RFXXIV25DG,RFXXIV25DG
12502,537766,BCP,BCP
12503,537820,VIJIFIN,VIJIFIN
12504,538272,NFHXXVI14G,NFHXXVI14G
12505,729062,PIIC21325,PIIC21325
12506,729185,TTL090425,TTL090425
12507,729193,IFPL9425,IFPL9425
12508,729273,MFL250425,MFL250425
12509,538365,INCREDIBLE,INCREDIBLE
12510,538392,RFHXXVI24DG,RFHXXVI24DG
12511,538524,NFHXXVI30D,NFHXXVI30D
12512,538564,JAMESWARREN,JAMESWARREN
12513,729287,EOP280425,EOP280425
12514,729313,BGHP050525,BGHP050525
12515,729329,KMPL70525,KMPL70525
12516,729765,MOFL2725,MOFL2725
12517,538593,NCAPBUILAD,NCAPBUILAD
12518,538596,CEMAINFRA,CEMAINFRA
12519,538647,PURSHOTTAM,PURSHOTTAM
12520,538668,MIIL,MIIL
12521,730063,KMPL21825A,KMPL21825A
12522,730100,NWFL26825,NWFL26825
12523,730120,STL290825A,STL290825A
12524,730191,SCSL100925,SCSL100925
12525,538708,ETIL,ETIL
12526,538734,CEINSYSTECH,CEINSYSTECH
12527,538860,PANAFIC,PANAFIC
12528,538778,KALYANCAP,KALYANCAP
12529,730192,BBTC100925,BBTC100925
12530,730195,BBT100925,BBT100925
12531,730249,SCSI160925,SCSI160925
12532,730317,TTL26925,TTL26925
12533,538874,NEXUSSURGL,NEXUSSURGL
12534,538875,SELLWIN,SELLWIN
12535,538902,DTIL,DTIL
12536,538965,CONCORD,CONCORD
12537,730401,KMP161025,KMP161025
12538,730330,AEL26925,AEL26925
12539,730366,MMFL081025,MMFL081025
12540,730400,KMPL161025,KMPL161025
12541,538970,WARDINMOBI,WARDINMOBI
12542,539040,TIRUPATIIN,TIRUPATIIN
12543,539121,PALCO,PALCO
12544,539141,UFO,UFO
12545,730406,TPCL171025,TPCL171025
12546,730433,MASF241025,MASF241025
12547,730438,NFL241025A,NFL241025A
12548,730442,SCCL271025,SCCL271025
12549,539148,SHIVALIK,SHIVALIK
12550,539196,AEL,AEL
12551,539206,GVBL,GVBL
12552,539253,SURYAINDIA,SURYAINDIA
12553,539406,SWAGTAM,SWAGTAM
12554,539435,RFSL,RFSL
12555,539487,LICNETFSEN,LICNETFSEN
12556,730450,PFL281025,PFL281025
12557,539254,ADANIENSOL,ADANIENSOL
12558,539255,STARDELTA,STARDELTA
12559,539268,SYNGENE,SYNGENE
12560,539278,SYMBIOX,SYMBIOX
12561,539552,FMEC,FMEC
12562,539620,KEIL,KEIL
12563,539673,RCL,RCL
12564,539683,SHIVKAMAL,SHIVKAMAL
12565,539288,AVI,AVI
12566,539289,AURUM,AURUM
12567,539301,ARVSMART,ARVSMART
12568,539310,THINKINK,THINKINK
12569,539686,KPEL,KPEL
12570,539760,RELICAB,RELICAB
12571,539770,DARJEELING,DARJEELING
12572,539834,BALGOPAL,BALGOPAL
12573,539346,SADBHIN,SADBHIN
12574,539398,VISHALBL,VISHALBL
12575,539408,KUBERJI,KUBERJI
12576,539409,NEERAJ,NEERAJ
